prompt_id,category,stress_type,prompt,negative_prompt,seed,split
main_faces_060,faces,freckles,"portrait of a teenage debater in a navy blazer, soft gray seamless paper, with a restrained smile, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213060,main
main_faces_061,faces,teeth_detail,"portrait of a teenage debater in a navy blazer, soft gray seamless paper, in half profile, realistic skin texture, clear lip texture and cupid's bow, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213061,main
main_faces_062,faces,stubble,"portrait of a teenage debater in a navy blazer, soft gray seamless paper, caught mid-laugh, realistic skin texture, clear crow's feet and smile lines, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213062,main
main_faces_063,faces,wrinkle_lines,"portrait of a teenage debater in a navy blazer, soft gray seamless paper, with a serious relaxed expression, realistic skin texture, clear beard stubble along the jaw, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213063,main
main_faces_064,faces,makeup_edge,"portrait of a teenage debater in a navy blazer, soft gray seamless paper, glancing just off-camera, realistic skin texture, clear freckles and pores across the cheeks, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213064,main
main_faces_065,faces,eyelashes,"portrait of a teenage debater in a navy blazer, soft gray seamless paper, after a long blink, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213065,main
main_faces_066,faces,hairline,"portrait of a teenage debater in a navy blazer, soft gray seamless paper, with calm concentration, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213066,main
main_faces_067,faces,pores,"portrait of a teenage debater in a navy blazer, soft gray seamless paper, with calm concentration, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213067,main
main_faces_068,faces,freckles,"portrait of a teenage debater in a navy blazer, sunlit library aisle, looking directly into the camera, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213068,main
main_faces_069,faces,teeth_detail,"portrait of a teenage debater in a navy blazer, sunlit library aisle, with a restrained smile, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213069,main
main_faces_070,faces,stubble,"portrait of a teenage debater in a navy blazer, sunlit library aisle, in half profile, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213070,main
main_faces_071,faces,wrinkle_lines,"portrait of a teenage debater in a navy blazer, sunlit library aisle, caught mid-laugh, realistic skin texture, clear lip texture and cupid's bow, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213071,main
main_faces_072,faces,makeup_edge,"portrait of a teenage debater in a navy blazer, sunlit library aisle, with a serious relaxed expression, realistic skin texture, clear crow's feet and smile lines, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213072,main
main_faces_073,faces,eyelashes,"portrait of a teenage debater in a navy blazer, sunlit library aisle, glancing just off-camera, realistic skin texture, clear beard stubble along the jaw, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213073,main
main_faces_074,faces,hairline,"portrait of a teenage debater in a navy blazer, sunlit library aisle, after a long blink, realistic skin texture, clear freckles and pores across the cheeks, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213074,main
main_faces_075,faces,pores,"portrait of a teenage debater in a navy blazer, sunlit library aisle, with calm concentration, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213075,main
main_faces_076,faces,freckles,"portrait of a teenage debater in a navy blazer, cool overcast outdoor light, looking directly into the camera, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213076,main
main_faces_077,faces,teeth_detail,"portrait of a teenage debater in a navy blazer, cool overcast outdoor light, looking directly into the camera, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213077,main
main_faces_078,faces,stubble,"portrait of a teenage debater in a navy blazer, cool overcast outdoor light, with a restrained smile, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213078,main
main_faces_079,faces,wrinkle_lines,"portrait of a teenage debater in a navy blazer, cool overcast outdoor light, in half profile, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213079,main
main_faces_080,faces,makeup_edge,"portrait of a teenage debater in a navy blazer, cool overcast outdoor light, caught mid-laugh, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213080,main
